Field=#~Integer~#~50|Field=Designator~String~Designator~125|Field=MountType~String~MountType~125|Field=PackageReference~String~PackageReference~125|Field=Center-X(Mil)~String~Center-X(Mil)~125|Field=Center-X(mm)~String~Center-X(mm)~125|Field=Center-Y(Mil)~String~Center-Y(Mil)~125|Field=Center-Y(mm)~String~Center-Y(mm)~125|Field=Layer~String~Layer~125|Field=Pad-X(Mil)~String~Pad-X(Mil)~125|Field=Pad-X(mm)~String~Pad-X(mm)~125|Field=Pad-Y(Mil)~String~Pad-Y(Mil)~125|Field=Pad-Y(mm)~String~Pad-Y(mm)~125|Field=Ref-X(Mil)~String~Ref-X(Mil)~125|Field=Ref-X(mm)~String~Ref-X(mm)~125|Field=Ref-Y(Mil)~String~Ref-Y(Mil)~125|Field=Ref-Y(mm)~String~Ref-Y(mm)~125|Field=Rotation~String~Rotation~125|ReportField=Currency~<none>|ReportField=ProductionQuantity~1|ReportField=ProjectFileName~MCU014B_D1.PrjPcb|ReportField=ProjectFullPath~\\ent.ti.com\data\pmp_pcb\PMP_PCB\PMP EVM ARCHIVE\MCU_Numbers\MCU014\B\4 - Altium Design Files\MCU014A_D1_B_DATABASE\MCU014B_D1.PrjPcb|ReportField=Title~Pick and Place For Variant [002] of Project [MCU014B_D1.PrjPcb] (PCB Document : MCU014B_D1.PcbDoc)|ReportField=ReportTime~3:49:29 PM|ReportField=ReportDate~12/18/2018|ReportField=ReportDateTime~12/18/2018 3:49:29 PM|ReportField=OutputName~Pick and Place|ReportField=OutputType~BOM_PartType|ReportField=GeneratorName~BOM|ReportField=GeneratorDescription~Bill of Materials|ReportField=VariantName~002|ReportField=TotalQuantity~303|ReportField=TotalActualPrice~0|ReportField=TotalTargetPrice~0|ReportField=VersionControl_RevNumber~|ReportField=VersionControl_ProjFolderRevNumber~|ReportField=EVM_Orderable~LAUNCHXL-CC3235SF|ReportField=CopyrightYear~2018|ReportField=DrawnBy~Vince Rodriguez|ReportField=PCB_Layout~Tessolve|ReportField=PCB_Rev~B|ReportField=PRJ_Customer~Public Release|ReportField=PRJ_Engineer~Vince Rodriguez|ReportField=PRJ_Number~MCU014|ReportField=PRJ_Title~LAUNCHXL-CC3235(S & SF)|ReportField=SCH_Rev~B|ReportField=TechSupport~http://www.ti.com/support|ReportField=TID~N/A|ReportField=Address1~Not shown in title block|ReportField=Address2~Not shown in title block|ReportField=Address3~Not shown in title block|ReportField=Address4~Not shown in title block|ReportField=Application_BuildNumber~|ReportField=ApprovedBy~Not shown in title block|ReportField=Author~Not shown in title block|ReportField=CheckedBy~Not shown in title block|ReportField=CompanyName~Not shown in title block|ReportField=ConfigurationParameters~|ReportField=ConfiguratorName~|ReportField=CurrentDate~12/18/2018|ReportField=CurrentTime~2:57:02 PM|ReportField=Date~Not shown in title block|ReportField=DocumentFullPathAndName~\\ent.ti.com\data\pmp_pcb\PMP_PCB\PMP EVM ARCHIVE\MCU_Numbers\MCU014\B\4 - Altium Design Files\MCU014A_D1_B_DATABASE\MCU014B_D1_AntennaRFSection.SchDoc|ReportField=DocumentName~MCU014B_D1_AntennaRFSection.SchDoc|ReportField=DocumentNumber~6|ReportField=Engineer~Vince Rodriguez|ReportField=ImagePath~Not shown in title block|ReportField=IsUserConfigurable~|ReportField=ModifiedDate~12/17/2018|ReportField=Organization~Not shown in title block|ReportField=PageSetup~Record=PageOptions:CenterHorizontal=True:CenterVertical=True:PrintScale=1.00:XCorrection=1.00:YCorrection=1.00:PrintKind=0:BorderSize=5000000:LeftOffset=0:BottomOffset=0:Orientation=2:PaperLength=1000:PaperWidth=1000:Scale=100:PaperSource=15:PrintQuality=600:MediaType=1:DitherType=10:PaperKind=Letter:PrintScaleMode=1|ReportField=ProjectName~MCU014B_D1.PrjPcb|ReportField=Revision~Use project parameter SCH_Rev|ReportField=Rule~|ReportField=SheetNumber~6|ReportField=SheetTotal~7|ReportField=Time~Not shown in title block|ReportField=Title~|ReportField=VersionControl_RevNumber~|ReportField=DataSourceFileName~MCU014B_D1.PrjPcb|ReportField=DataSourceFullPath~\\ent.ti.com\data\pmp_pcb\PMP_PCB\PMP EVM ARCHIVE\MCU_Numbers\MCU014\B\4 - Altium Design Files\MCU014A_D1_B_DATABASE\MCU014B_D1.PrjPcb|ReportField=PCBDataSourceFileName~MCU014B_D1.PcbDoc|ReportField=PCBDataSourceFullPath~\\ent.ti.com\data\pmp_pcb\PMP_PCB\PMP EVM ARCHIVE\MCU_Numbers\MCU014\B\4 - Altium Design Files\MCU014A_D1_B_DATABASE\MCU014B_D1.PcbDoc|ReportField=PCBConfigurationName~Sources|ReportField=Item~SRC-MCU014A_D1|ReportField=ItemRevision~A.1|ReportField=ItemAndRevision~SRC-MCU014A_D1-A.1|ReportField=ItemRevisionBase~1|ReportField=ItemRevisionLevel1~A|ReportField=ItemRevisionLevel2~|ReportField=ItemRevisionLevel1AndBase~A.1|ReportField=ItemRevisionLevel2AndLevel1~A
237|R148|SMT|0402|433.071|11|78.74|2|Top|409.449|10.4|78.74|2|433.071|11|78.74|2|0
238|R149|SMT|0402|433.071|11|39.37|1|Top|409.449|10.4|39.37|1|433.071|11|39.37|1|0
239|R150|SMT|0402|3|0.0762|1719|43.6626|Top|26.622|0.6762|1719|43.6626|3|0.0762|1719|43.6626|180
240|R151|SMT|0402|2088.639|53.05144|2129.213|54.082|Top|2112.261|53.65144|2129.213|54.082|2088.639|53.05144|2129.213|54.082|180
241|R152|SMT|0402|2060|52.324|1318|33.4772|Top|2083.622|52.924|1318|33.4772|2060|52.324|1318|33.4772|180
242|R153|SMT|0402|1895.3|48.14062|2796.2|71.02348|Top|1918.922|48.74062|2796.2|71.02348|1895.3|48.14062|2796.2|71.02348|180
243|R154|SMT|0402|2027.08|51.48782|2729.213|69.322|Top|2050.702|52.08782|2729.213|69.322|2027.08|51.48782|2729.213|69.322|180
244|R155|SMT|0402|1895.3|48.14062|2856.2|72.54748|Top|1918.922|48.74062|2856.2|72.54748|1895.3|48.14062|2856.2|72.54748|180
245|R156|SMT|0402|-13|-0.3302|2150|54.61|Top|-36.622|-0.9302|2150|54.61|-13|-0.3302|2150|54.61|0
246|R157|SMT|0402|2088.639|53.05144|1739.213|44.176|Top|2065.017|52.45144|1739.213|44.176|2088.639|53.05144|1739.213|44.176|0
247|R158|SMT|0603|1924.213|48.875|2530.748|64.281|Top|1924.213|48.875|2562.244|65.081|1924.213|48.875|2530.748|64.281|270
248|R159|SMT|0402|1960.071|49.7858|2149.213|54.59|Top|1960.071|49.7858|2125.591|53.99|1960.071|49.7858|2149.213|54.59|90
249|R160|SMT|0603|1700.504|43.1928|3229|82.0166|Top|1732|43.9928|3229|82.0166|1700.504|43.1928|3229|82.0166|180
250|R161|SMT|0402|1837|46.6598|3537|89.8398|Top|1837|46.6598|3560.622|90.4398|1837|46.6598|3537|89.8398|270
251|R162|SMT|0603|1630|41.402|55.708|1.41499|Top|1630|41.402|87.204|2.21499|1630|41.402|55.708|1.41499|270
252|R163|SMT|0603|1695|43.053|40|1.016|Top|1695|43.053|71.496|1.816|1695|43.053|40|1.016|270
253|R164|SMT|0603|1525|38.735|85|2.159|Top|1493.504|37.935|85|2.159|1525|38.735|85|2.159|0
254|R165|SMT|0402|1505.433|38.238|334.213|8.489|Top|1481.811|37.638|334.213|8.489|1505.433|38.238|334.213|8.489|0
255|R166|SMT|0603|1643.896|41.75496|344.226|8.74334|Top|1643.896|41.75496|312.73|7.94334|1643.896|41.75496|344.226|8.74335|90
256|R167|SMT|0402|1505.433|38.238|379.213|9.632|Top|1481.811|37.638|379.213|9.632|1505.433|38.238|379.213|9.632|0
257|R168|SMT|0402|1505.433|38.238|419.213|10.648|Top|1481.811|37.638|419.213|10.648|1505.433|38.238|419.213|10.648|0
258|R169|SMT|0402|1886.624|47.92025|79.213|2.012|Top|1910.246|48.52025|79.213|2.012|1886.624|47.92025|79.213|2.012|180
259|R170|SMT|0402|1791.468|45.50328|79.213|2.012|Top|1767.846|44.90329|79.213|2.012|1791.468|45.50328|79.213|2.012|0
260|R171|SMT|0402|1505.433|38.238|469.213|11.918|Top|1481.811|37.638|469.213|11.918|1505.433|38.238|469.213|11.918|0
261|SH-J3|N/A|Shunt, 2.54mm, Black|432.137|10.97628|403.646|10.25261|Top|432.137|10.97628|403.646|10.25261|432.137|10.97628|403.646|10.25261|90
262|SH-J4|N/A|Shunt, 2.54mm, Black|533.231|13.54407|404.53|10.27506|Top|533.231|13.54407|404.53|10.27506|533.231|13.54407|404.53|10.27506|90
263|SH-J5|N/A|Shunt, 2.54mm, Black|1395.791|35.45309|178.837|4.54246|Top|1395.791|35.45309|178.837|4.54246|1395.791|35.45309|178.837|4.54246|90
264|SH-J6|N/A|Shunt, 2.54mm, Black|1750.177|44.4545|523.295|13.29169|Top|1750.177|44.4545|523.295|13.29169|1750.177|44.4545|523.295|13.29169|90
265|SH-J7|N/A|Shunt, 2.54mm, Black|1296.352|32.92734|2465.798|62.63127|Top|1296.352|32.92734|2465.798|62.63127|1296.352|32.92734|2465.798|62.63127|90
266|SH-J8|N/A|Shunt, 2.54mm, Black|1550.238|39.37605|2371.71|60.24143|Top|1550.238|39.37605|2371.71|60.24143|1550.238|39.37605|2371.71|60.24143|90
267|SH-J9|N/A|Shunt, 2.54mm, Black|1750.513|44.46303|2371.774|60.24306|Top|1750.513|44.46303|2371.774|60.24306|1750.513|44.46303|2371.774|60.24306|90
268|SH-J10|N/A|Shunt, 2.54mm, Black|1699.418|43.16522|2005.107|50.92972|Top|1699.418|43.16522|2005.107|50.92972|1699.418|43.16522|2005.107|50.92972|180
269|SH-J11|N/A|Shunt, 2.54mm, Black|1650.513|41.92303|2271.774|57.70306|Top|1650.513|41.92303|2271.774|57.70306|1650.513|41.92303|2271.774|57.70306|90
270|SH-J12|N/A|Shunt, 2.54mm, Black|1203.064|30.55783|2463.137|62.56368|Top|1203.064|30.55783|2463.137|62.56368|1203.064|30.55783|2463.137|62.56368|90
271|SH-J13|N/A|Shunt, 2.54mm, Black|903.064|22.93783|2463.137|62.56368|Top|903.064|22.93783|2463.137|62.56368|903.064|22.93783|2463.137|62.56368|90
272|SH-J14|N/A|Shunt, 2.54mm, Black|1003.064|25.47783|2463.137|62.56368|Top|1003.064|25.47783|2463.137|62.56368|1003.064|25.47783|2463.137|62.56368|90
273|SH-J15|N/A|Shunt, 2.54mm, Black|710.825|18.05495|2552.603|64.83612|Top|710.825|18.05495|2552.603|64.83612|710.825|18.05495|2552.603|64.83612|90
274|SH-J16|N/A|Shunt, 2.54mm, Black|803.064|20.39783|2463.137|62.56368|Top|803.064|20.39783|2463.137|62.56368|803.064|20.39783|2463.137|62.56368|90
275|SH-J17|N/A|Shunt, 2.54mm, Black|206.376|5.24195|2462.705|62.55271|Top|206.376|5.24195|2462.705|62.55271|206.376|5.24195|2462.705|62.55271|90
276|SH-J18|N/A|Shunt, 2.54mm, Black|1096.889|27.86098|2465.496|62.6236|Top|1096.889|27.86098|2465.496|62.6236|1096.889|27.86098|2465.496|62.6236|90
277|SH-J19|N/A|Shunt, 2.54mm, Black|-4.414|-0.11212|2322.16|58.98286|Top|-4.414|-0.11212|2322.16|58.98286|-4.414|-0.11212|2322.16|58.98286|90
278|SH-J20|N/A|Shunt, 2.54mm, Black|400.934|10.18372|2463.203|62.56536|Top|400.934|10.18372|2463.203|62.56536|400.934|10.18372|2463.203|62.56536|90
279|SH-J21|N/A|Shunt, 2.54mm, Black|504.814|12.82228|2462.37|62.5442|Top|504.814|12.82228|2462.37|62.5442|504.814|12.82228|2462.37|62.5442|90
280|SH-J22|N/A|Shunt, 2.54mm, Black|602.509|15.30373|2553.005|64.84633|Top|602.509|15.30373|2553.005|64.84633|602.509|15.30373|2553.005|64.84633|90
281|SH-J23|N/A|Shunt, 2.54mm, Black|304.825|7.74256|2463.023|62.56078|Top|304.825|7.74256|2463.023|62.56078|304.825|7.74256|2463.023|62.56078|90
282|SW1|SMT|7.8x3.5mm|797.378|20.25339|3858.45|98.00462|Top|930.252|23.62839|3893.883|98.90462|797.378|20.25339|3850.576|97.80462|270
283|SW2|SMT|7.8x3.5mm|-0.45|-0.01144|1934.593|49.13867|Top|-35.883|-0.91144|2067.468|52.51368|7.424|0.18856|1934.593|49.13867|0
284|SW3|SMT|7.8x3.5mm|2100.45|53.35144|1934.593|49.13867|Top|2135.883|54.25144|1801.719|45.76367|2092.576|53.15144|1934.593|49.13867|180
285|SW4|SMT|3x2.5mm|2142.397|54.41688|2325.026|59.05565|Top|2142.397|54.41688|2258.097|57.35565|2142.397|54.41688|2325.026|59.05565|180
286|TP2|SMT|Testpoint_Keystone_Miniature|2078.573|52.79574|3558.334|90.38167|Top|2078.573|52.79574|3558.334|90.38167|2078.573|52.79574|3558.334|90.38167|90
287|U1|SMT|1.6x0.8mm|1099.459|27.92625|588.931|14.95885|Top|1121.112|28.47625|606.648|15.40885|1099.459|27.92625|588.931|14.95885|270
288|U2|SMT|1x1mm|1077.805|27.37625|932.618|23.6885|Top|1091.585|27.72625|952.303|24.1885|1077.805|27.37625|932.618|23.6885|270
289|U3|SMT|PDT0128A|599|15.2146|3085|78.359|Top|354.906|9.0146|2781.85|70.659|599|15.2146|3085|78.359|90
290|U4|SMT|DCK0006A|1092|27.7368|3566|90.5764|Top|1047.709|26.6118|3591.591|91.2264|1092|27.7368|3566|90.5764|0
291|U5||DQA0010A|261.874|6.6516|3592.113|91.23967|Top|301.244|7.6516|3608.55|91.65717|261.874|6.6516|3592.113|91.23967|270
292|U6||DBZ0003A|1181|29.9974|2792|70.9168|Top|1218.402|30.9474|2839.244|72.1168|1181|29.9974|2792|70.9168|270
293|U7|SMT|DCK0006A|1347.599|34.229|3320.409|84.3384|Top|1385|35.179|3294.819|83.6884|1347.599|34.229|3320.41|84.3384|180
294|U8|SMT|DCK0006A|1334.709|33.9016|3123.409|79.3346|Top|1379|35.0266|3097.819|78.6846|1334.709|33.9016|3123.41|79.3346|180
295|U9|SMT|8-SOP|570|14.478|1208.22|30.6888|Top|495|12.573|1099.953|27.9388|570|14.478|1208.22|30.6888|90
296|U10|SMT|RGK0064B|1020|25.908|1260|32.004|Top|846.772|21.508|1407.638|35.754|1020|25.908|1260|32.004|0
297|U11||PW0014A|459|11.6586|2102|53.3908|Top|571.205|14.50861|2025.228|51.4408|459|11.6586|2102|53.3908|180
298|U12|SMT|DRV0006A|535.133|13.59238|48.963|1.24366|Top|509.542|12.94238|10.577|0.26866|535.133|13.59238|48.963|1.24366|90
299|U13|SMT|LGA, 12-Leads, Body 2x2mm, Pitch 0.5mm|256|6.5024|79.622|2.0224|Top|223.913|5.6874|109.15|2.7724|256|6.5024|79.622|2.0224|0
300|U14||DSG0008A|1660|42.164|3538|89.8652|Top|1622.598|41.214|3567.528|90.6152|1660|42.164|3538|89.8652|0
301|Y1|SMT|ABM3|495|12.573|3566|90.5764|Top|414.291|10.523|3566|90.5764|495|12.573|3566|90.5764|0
302|Y2|SMT|3.2x0.9x1.5mm|1108|28.1432|1685|42.799|Top|1157.213|29.3932|1685|42.799|1108|28.1432|1685|42.799|180
303|Y3|SMT|2x1.6mm|868.858|22.069|921.142|23.397|Top|847.205|21.519|948.701|24.097|868.858|22.069|921.142|23.397|0
